BL-001 	T 	BL 	F 	단추 여밈의 전체 오픈형
BL-023 	T 	BL 	E 	여성스러운
BL-023 	T 	BL 	E 	캐주얼한
BL-023 	T 	BL 	E 	슬림한
BL-023 	T 	BL 	E 	섹시한
BL-023 	T 	BL 	E 	시원해 보이는
BL-023 	T 	BL 	E 	포멀한
BL-023 	T 	BL 	E 	우아한
BL-024 	T 	BL 	F 	뒷단추 여밈 형태
BL-024 	T 	BL 	F 	스탠드 칼라
BL-024 	T 	BL 	F 	엉덩이를 덮는 길이
BL-024 	T 	BL 	F 	드롭 숄더 형태
BL-024 	T 	BL 	F 	손목까지 내려오는 플레어지는 형태의 소매
BL-024 	T 	BL 	F 	플레어지는 여유로운 핏
BL-024 	T 	BL 	F 	앞중심에 칼라 밑으로 얕은 슬릿을 줌
BL-024 	T 	BL 	F 	슬릿이 끝나는 위치에서 가로로 절개선을 넣음
BL-024 	T 	BL 	F 	절개선 밑으로 개더 주름을 잡아 플레어지게 함
BL-024 	T 	BL 	F 	소매 끝에서 절개를 주고 프릴 장식을 함
BL-024 	T 	BL 	F 	전체적인 프릴장식으로 여성스러움을 가미함
BL-024 	T 	BL 	M 	폴리에스테르
BL-024 	T 	BL 	M 	살짝 비침이 있는
BL-024 	T 	BL 	M 	얇고 드레이프 지는
BL-024 	T 	BL 	C 	브라이트 톤의 옐로우 컬러 바탕
BL-024 	T 	BL 	C 	화이트 블랙 컬러의 플로럴 무늬가 반복되는 형태
BL-024 	T 	BL 	E 	여성스러운
BL-024 	T 	BL 	E 	편안한
BL-024 	T 	BL 	E 	귀여운
BL-024 	T 	BL 	E 	발랄한
BL-024 	T 	BL 	E 	화사한
BL-024 	T 	BL 	E 	어려보이는 이미지
BL-024 	T 	BL 	E 	산뜻한 데일리룩
BL-024 	T 	BL 	E 	데이트룩
BL-025 	T 	BL 	F 	앞단추 여밈의 전체 오픈형
BL-025 	T 	BL 	F 	셔츠 칼라
BL-025 	T 	BL 	F 	엉덩이를 덮는 길이
BL-025 	T 	BL 	F 	셋 인 슬리브
BL-025 	T 	BL 	F 	손목까지 내려오는 일자형 소매
BL-025 	T 	BL 	F 	일자로 떨어지는 여유로운 핏
BL-025 	T 	BL 	F 	밑단은 둥글림
BL-025 	T 	BL 	F 	배색이 되는 단추를 사용
BL-025 	T 	BL 	F 	뒷판에 요크
BL-025 	T 	BL 	F 	뒤중심에 턱 주름
BL-025 	T 	BL 	F 	전체 동양적인 블랙의 선 플라워 프린트
BL-025 	T 	BL 	M 	폴리에스테르 100%
BL-025 	T 	BL 	M 	부드러운
BL-025 	T 	BL 	M 	약간 비침이 있는
BL-025 	T 	BL 	M 	시원해 보이는
BL-025 	T 	BL 	M 	얇고 드레이프 지는
BL-025 	T 	BL 	M 	드라이클리닝 권장
BL-025 	T 	BL 	C 	단색의 아이보리 컬러
BL-025 	T 	BL 	C 	블랙 컬러의 펜스케치 느낌의 큰 플로럴 패턴
BL-025 	T 	BL 	E 	차분한
BL-025 	T 	BL 	E 	단정한
BL-025 	T 	BL 	E 	깔끔한
BL-025 	T 	BL 	E 	모던한
BL-025 	T 	BL 	E 	동양적인
BL-025 	T 	BL 	E 	부드러운
BL-025 	T 	BL 	E 	시원해 보이는
BL-025 	T 	BL 	E 	성숙한
BL-025 	T 	BL 	E 	포멀한
BL-025 	T 	BL 	E 	캠퍼스룩
BL-026 	T 	BL 	F 	앞단추 여밈의 전체 오픈형
BL-026 	T 	BL 	F 	셔츠 칼라
BL-026 	T 	BL 	F 	엉덩이를 덮는 길이
BL-026 	T 	BL 	F 	드롭 숄더 형태
BL-026 	T 	BL 	F 	손등을 덮는 길이의 일자형 소매
BL-026 	T 	BL 	F 	일자로 떨어지는 여유로운 핏
BL-026 	T 	BL 	F 	밑단은 둥글림
BL-026 	T 	BL 	F 	히든 버튼 형태
BL-026 	T 	BL 	F 	소매 끝에 트임을 주어 플레어지게 함
BL-026 	T 	BL 	F 	뒷판에 요크
BL-026 	T 	BL 	F 	뒤중심에 턱 주름
BL-026 	T 	BL 	F 	블랙컬러의 모던한 전체 프린트
BL-026 	T 	BL 	M 	폴리에스테르 100%
BL-026 	T 	BL 	M 	부드러운
BL-026 	T 	BL 	M 	시원한 느낌
BL-026 	T 	BL 	M 	얇고 드레이프 지는
BL-026 	T 	BL 	M 	드라이클리닝 권장
BL-026 	T 	BL 	C 	단색의 블랙 컬러 바탕
BL-026 	T 	BL 	C 	페일톤의 옐로우 컬러로 잔잔한 리프 패턴
BL-026 	T 	BL 	E 	여성스러운
BL-026 	T 	BL 	E 	차분한
BL-026 	T 	BL 	E 	단정한
BL-026 	T 	BL 	E 	모던한
BL-026 	T 	BL 	E 	이국적인
BL-026 	T 	BL 	E 	시원해 보이는
BL-026 	T 	BL 	E 	오피스룩
BL-027 	T 	BL 	F 	단추 여밈의 전체 오픈형
BL-027 	T 	BL 	F 	칼라가 없는 브이 네크라인
BL-027 	T 	BL 	F 	셋 인 슬리브
BL-027 	T 	BL 	F 	엉덩이 위에서 끝나는 짧은 길이
BL-027 	T 	BL 	F 	팔꿈치 위 길이의 일자형 소매
BL-027 	T 	BL 	F 	품이 여유로운
BL-027 	T 	BL 	F 	장식이 없고 심플한
BL-027 	T 	BL 	F 	소매 윗부분에 턱을 넣어서 여성적인 느낌을 가미함
BL-027 	T 	BL 	F 	안단 있음
BL-027 	T 	BL 	M 	폴리에스테르60%+면40%
BL-027 	T 	BL 	M 	평직
BL-027 	T 	BL 	M 	까슬까슬하여 시원한 느낌
BL-027 	T 	BL 	M 	드라이클리닝 권장
BL-027 	T 	BL 	C 	단색의
BL-027 	T 	BL 	C 	부드러운 백 아이보리
BL-027 	T 	BL 	C 	단정하고 깨끗한 이미지
BL-027 	T 	BL 	E 	모던한
BL-027 	T 	BL 	E 	여성스러운
BL-027 	T 	BL 	E 	차분한
BL-027 	T 	BL 	E 	깔끔한
BL-027 	T 	BL 	E 	단정한
BL-027 	T 	BL 	E 	편안한 분위기의
BL-027 	T 	BL 	E 	포멀한 이미지
BL-027 	T 	BL 	E 	단정한 오피스걸 룩이미지
BL-028 	T 	BL 	F 	여밈이 없는
BL-028 	T 	BL 	F 	칼라가 없고 둥글게 파인 보트넥 네크라인
BL-028 	T 	BL 	F 	드롭숄더 슬리브로 편안한 맞음새
BL-028 	T 	BL 	F 	엉덩이를 절반 정도 덮는 길이
BL-028 	T 	BL 	F 	팔꿈치까지 내려오는 넉넉한 일자형 하프소매
BL-028 	T 	BL 	F 	일자로 떨어지는 박시한 핏
BL-028 	T 	BL 	F 	목 넓이가 넓어서 시원한 느낌
BL-028 	T 	BL 	M 	레이온+린넨34%
BL-028 	T 	BL 	M 	구김이 가기 쉬운
BL-028 	T 	BL 	M 	내추럴한 느낌
BL-028 	T 	BL 	M 	드라이클리닝 권장
BL-028 	T 	BL 	C 	단색의
BL-028 	T 	BL 	C 	비비드한 레드 컬러로 화려한 이미지
BL-028 	T 	BL 	E 	여성스러운
BL-028 	T 	BL 	E 	페미닌한
BL-028 	T 	BL 	E 	섹시한
BL-028 	T 	BL 	E 	시원한 느낌의 썸머룩
BL-028 	T 	BL 	E 	깔끔한
BL-029 	T 	BL 	F 	어깨 끈이 없는 오프 숄더 형태
BL-029 	T 	BL 	F 	엉덩이를 절반 정도 덮는 기장
BL-029 	T 	BL 	F 	손목과 팔꿈치의 절반 정도 오는 기장의 시스루 소매
BL-029 	T 	BL 	F 	밴딩 처리로 가슴부분에 여유가 많음
BL-029 	T 	BL 	F 	몸통에 안감 처리
BL-029 	T 	BL 	F 	몸통과 소매 밑단에 넓은 프릴 장식
BL-029 	T 	BL 	F 	네크라인을 올려서도 착장 가능
BL-029 	T 	BL 	M 	폴리에스테르100%
BL-029 	T 	BL 	M 	비치는 소재의 화려한 레이스
BL-029 	T 	BL 	M 	시원해 보이는
BL-029 	T 	BL 	M 	드라이클리닝 권장
BL-029 	T 	BL 	C 	부드러운 백 아이보리(IVORY)
BL-029 	T 	BL 	C 	단색의
BL-029 	T 	BL 	E 	여성스러운
BL-029 	T 	BL 	E 	페미닌한
BL-029 	T 	BL 	E 	사랑스럽고 어려보이는
BL-029 	T 	BL 	E 	화려한 레이스로 이국적이고 시원한 느낌의 바캉스룩
BL-029 	T 	BL 	E 	섹시한
BL-030 	T 	BL 	F 	어깨 끈이 있는 오프 숄더 형태
BL-030 	T 	BL 	F 	엉덩이를 절반 정도 덮는 기장
BL-030 	T 	BL 	F 	손목과 팔꿈치의 절반 정도 오는 와이드 벨 소매
BL-030 	T 	BL 	F 	품이 어유로운
BL-030 	T 	BL 	F 	어깨에 밴딩 처리
BL-030 	T 	BL 	F 	밑단의 양 옆에 트임을 줌
BL-030 	T 	BL 	F 	어깨 끈 탈부착 가능
BL-030 	T 	BL 	F 	소매가 A라인으로 넓어져서 자연스럽게 플레어짐
BL-030 	T 	BL 	M 	마100%
BL-030 	T 	BL 	M 	평직
BL-030 	T 	BL 	M 	까슬까슬하여 시원한 느낌
BL-030 	T 	BL 	M 	빳빳한
BL-030 	T 	BL 	M 	구김이 가기 쉬운
BL-030 	T 	BL 	C 	부드러운 백 아이보리(IVORY)
BL-030 	T 	BL 	C 	단색의 깔끔한 느낌
BL-030 	T 	BL 	E 	여성스러운
BL-030 	T 	BL 	E 	페미닌한
BL-030 	T 	BL 	E 	섹시한
BL-030 	T 	BL 	E 	시원한 느낌의 썸머룩
BL-030 	T 	BL 	E 	깔끔한
BL-031 	T 	BL 	F 	목 뒤에 단추 여밈
BL-031 	T 	BL 	F 	홀터넥의 하이 네크
BL-031 	T 	BL 	F 	엉덩이를 덮는 기장
BL-031 	T 	BL 	F 	목선에서 암홀까지 사선으로 떨어지는 슬리브리스
BL-031 	T 	BL 	F 	일자로 떨어지는 핏
BL-031 	T 	BL 	F 	밑단의 양 옆에 트임을 줌
BL-031 	T 	BL 	F 	목 뒤 부터 등길이 절반까지 오는 트임이 있음
BL-031 	T 	BL 	F 	뒤쪽 트임 밑으로 절개선
BL-031 	T 	BL 	M 	폴리에스테르100%
BL-031 	T 	BL 	M 	시원한 느낌
BL-031 	T 	BL 	M 	부드러운
BL-031 	T 	BL 	M 	드라이클리닝 권장
BL-031 	T 	BL 	C 	시원한 느낌의 백 아이보리(IVORY)
BL-031 	T 	BL 	C 	단색의 깔끔한 느낌
BL-031 	T 	BL 	E 	모던한
BL-031 	T 	BL 	E 	섹시한
BL-031 	T 	BL 	E 	우아하고 세련된 이미지
BL-031 	T 	BL 	E 	페미닌한
BL-031 	T 	BL 	E 	깔끔한
BL-031 	T 	BL 	E 	시원해 보이는
BL-032 	T 	BL 	F 	여밈이 없는
BL-032 	T 	BL 	F 	넓고 깊게 파인 앞 뒤 양쪽 브이넥 네크라인
BL-032 	T 	BL 	F 	돌먼 슬리브
BL-032 	T 	BL 	F 	엉덩이를 절반 정도 덮는 길이
BL-032 	T 	BL 	F 	팔꿈치를 덮는 여유로운 소매
BL-032 	T 	BL 	F 	품이 여유로운
BL-032 	T 	BL 	F 	밑단의 양 옆 트임 있음
BL-032 	T 	BL 	F 	앞뒤 중앙에 세로 절개선
BL-032 	T 	BL 	M 	린넨 100%
BL-032 	T 	BL 	M 	헤링본 조직
BL-032 	T 	BL 	M 	까슬까슬하여 시원한 느낌
BL-032 	T 	BL 	M 	구김이 가기 쉬운
BL-032 	T 	BL 	M 	드라이클리닝 권장
BL-032 	T 	BL 	C 	베이지(BEIGE)컬러의 내추럴한 느낌
BL-032 	T 	BL 	C 	헤링본 무늬의 포멀한 느낌
BL-032 	T 	BL 	E 	편안한
BL-032 	T 	BL 	E 	모던한
BL-032 	T 	BL 	E 	섹시한
BL-032 	T 	BL 	E 	헤링본 짜임으로 포멀한 느낌
BL-032 	T 	BL 	E 	도도하고 시크한
BL-033 	T 	BL 	F 	여밈이 없는
BL-033 	T 	BL 	F 	칼라가 없는 보트넥 네크라인
BL-033 	T 	BL 	F 	엉덩이 아래까지 내려오는 길이
BL-033 	T 	BL 	F 	슬리브리스로 시원한 느낌
BL-033 	T 	BL 	F 	밑으로 올수록 여유가 많아지는 A라인
BL-033 	T 	BL 	F 	허리 선에 가로 절개선
BL-033 	T 	BL 	F 	암홀이 깊게 파임
BL-033 	T 	BL 	F 	뒤 길이가 더 긴 언발란스한 기장
BL-033 	T 	BL 	F 	절개선 아래로 덧대어 살짝 플레어짐
BL-033 	T 	BL 	F 	밑단은 둥글게 커팅
BL-033 	T 	BL 	M 	폴리에스테르100%
BL-033 	T 	BL 	M 	비침이 있는
BL-033 	T 	BL 	M 	시원해 보이는
BL-033 	T 	BL 	M 	얇은
BL-033 	T 	BL 	M 	손세탁
BL-033 	T 	BL 	C 	옅은 파스텔 톤의 보라색
BL-033 	T 	BL 	C 	단색의
BL-033 	T 	BL 	E 	여성스러운
BL-033 	T 	BL 	E 	깔끔한
BL-033 	T 	BL 	E 	시원해 보이는
BL-033 	T 	BL 	E 	모던한
BL-033 	T 	BL 	E 	심플한
BL-033 	T 	BL 	E 	베이직한
BL-033 	T 	BL 	E 	세련된 오피스걸 이미지
BL-034 	T 	BL 	F 	여밈이 없는
BL-034 	T 	BL 	F 	칼라가 없고 깊게 파인 브이넥 네크라인
BL-034 	T 	BL 	F 	엉덩이를 살짝 덮는 길이
BL-034 	T 	BL 	F 	슬리브리스로 시원한 느낌을 가미함
BL-034 	T 	BL 	F 	일자로 떨어지는 핏
BL-034 	T 	BL 	F 	언더암 다트
BL-034 	T 	BL 	F 	암홀 밑에 무를 덧댐
BL-034 	T 	BL 	F 	세로 방향의 크링클
BL-034 	T 	BL 	M 	린넨100%
BL-034 	T 	BL 	M 	평직
BL-034 	T 	BL 	M 	비침이 있는
BL-034 	T 	BL 	M 	시원해 보이는
BL-034 	T 	BL 	M 	구김이 가기 쉬운
BL-034 	T 	BL 	M 	드라이클리닝 권장
BL-034 	T 	BL 	C 	시원한 느낌의 백 아이보리(IVORY)
BL-034 	T 	BL 	C 	단색의
BL-034 	T 	BL 	E 	심플한
BL-034 	T 	BL 	E 	베이직한
BL-034 	T 	BL 	E 	모던한
BL-034 	T 	BL 	E 	시원해 보이는
BL-034 	T 	BL 	E 	편안한 썸머 데일리룩
BL-035 	T 	BL 	F 	어깨끈이 있는 오프숄더 형태
BL-035 	T 	BL 	F 	엉덩이를 덮는 기장
BL-035 	T 	BL 	F 	손목과 팔꿈치의 절반 정도 오는 일자형 소매
BL-035 	T 	BL 	F 	품이 여유로운
BL-035 	T 	BL 	F 	넥크라인에 개더주름
BL-035 	T 	BL 	F 	어깨 라인을 둥글게 절개
BL-035 	T 	BL 	F 	밑단에 레이스를 덧댐
BL-035 	T 	BL 	F 	어깨 끈 길이 조정 가능
BL-035 	T 	BL 	F 	네크라인과 어깨를 모두 드러내는 시원한 스타일
BL-035 	T 	BL 	M 	레이온(RAYON) 100%
BL-035 	T 	BL 	M 	비침이 있는
BL-035 	T 	BL 	M 	시원해 보이는
BL-035 	T 	BL 	M 	얇은
BL-035 	T 	BL 	M 	손세탁
BL-035 	T 	BL 	C 	라이트 그레이(GRAY)
BL-035 	T 	BL 	C 	단색의 깔끔한 느낌
BL-035 	T 	BL 	E 	여성스러운
BL-035 	T 	BL 	E 	페미닌한
BL-035 	T 	BL 	E 	섹시한
BL-035 	T 	BL 	E 	깔끔한
BL-035 	T 	BL 	E 	시원한 느낌의
BL-036 	T 	BL 	F 	앞 단추 여밈의 전체 오픈형
BL-036 	T 	BL 	F 	세일러 칼라
BL-036 	T 	BL 	F 	넉넉한 셋 인 슬리브로 편안한 맞음새
BL-036 	T 	BL 	F 	엉덩이를 살짝 덮는 길이
BL-036 	T 	BL 	F 	팔꿈치 살짝 아래로 내려오는 소매
BL-036 	T 	BL 	F 	품이 여유로운
BL-036 	T 	BL 	F 	칼라 끝에 프릴 장식
BL-036 	T 	BL 	F 	소매 윗부분에 셔링 주름을 잡아 여유를 줌
BL-036 	T 	BL 	F 	소매 단에 프릴 장식으로 여성스러움을 가미함
BL-036 	T 	BL 	M 	면(COTTON) 100%
BL-036 	T 	BL 	M 	손 세탁
BL-036 	T 	BL 	C 	깔끔한 화이트 컬러
BL-036 	T 	BL 	C 	단색의 사랑스러운 느낌
BL-036 	T 	BL 	E 	여성스러운
BL-036 	T 	BL 	E 	프릴 장식으로 귀여운 느낌
BL-036 	T 	BL 	E 	발랄하고 어려보이는
BL-036 	T 	BL 	E 	깔끔한
BL-036 	T 	BL 	E 	사랑스러운 데이트룩
BL-037 	T 	BL 	F 	뒷단추 여밈이 있는 전체 오픈형
BL-037 	T 	BL 	F 	어깨 끈이 두 개씩 달린 오프 숄더
BL-037 	T 	BL 	F 	엉덩이 위까지 오는 짧은 기장
BL-037 	T 	BL 	F 	손목, 팔꿈치 중간까지 오는 벌룬 소매
BL-037 	T 	BL 	F 	A라인의 품이 여유로운
BL-037 	T 	BL 	F 	소매 위, 아래에 고무줄처리하여 주름을 만듬
BL-037 	T 	BL 	F 	네크라인과 어깨를 모두 드러내는 시원한 스타일
BL-037 	T 	BL 	M 	면 50%, 마 50%
BL-037 	T 	BL 	M 	평직
BL-037 	T 	BL 	M 	비침이 있는
BL-037 	T 	BL 	M 	구김이 가기 쉬운
BL-037 	T 	BL 	M 	손 세탁
BL-037 	T 	BL 	C 	톤이 다운된 인디언 핑크 컬러
BL-037 	T 	BL 	C 	차분한
BL-037 	T 	BL 	E 	여성스러운
BL-037 	T 	BL 	E 	페미닌한
BL-037 	T 	BL 	E 	시원한
BL-037 	T 	BL 	E 	발랄하고 어려보이는 이미지
BL-037 	T 	BL 	E 	사랑스러운 데이트룩
BL-038 	T 	BL 	F 	여밈이 없는 풀오버스타일
BL-038 	T 	BL 	F 	깊게 파인 U넥 넥크라인
BL-038 	T 	BL 	F 	라운드 세일러 칼라
BL-038 	T 	BL 	F 	엉덩이를 절반 정도 덮는 기장
BL-038 	T 	BL 	F 	슬리브리스
BL-038 	T 	BL 	F 	일자로 떨어지는 박시한 핏
BL-038 	T 	BL 	F 	칼라를 앞 중심에서 리본으로 묶음
BL-038 	T 	BL 	F 	칼라에 파이핑 처리
BL-038 	T 	BL 	F 	앞중심에 절개선
BL-038 	T 	BL 	F 	등에 언더암 다트
BL-038 	T 	BL 	M 	면 100%
BL-038 	T 	BL 	M 	시원한 느낌
BL-038 	T 	BL 	M 	매끄러운
BL-038 	T 	BL 	M 	손 세탁
BL-038 	T 	BL 	C 	시원해 보이는 네이비 컬러
BL-038 	T 	BL 	C 	단색의 네이비 컬러에 흰색 파이핑 배색으로 마린룩 느낌을 줌
BL-038 	T 	BL 	E 	캐주얼한
BL-038 	T 	BL 	E 	귀여운
BL-038 	T 	BL 	E 	시원해 보이는
BL-038 	T 	BL 	E 	발랄하고 어려보이는 이미지
BL-038 	T 	BL 	E 	사랑스러운
BL-038 	T 	BL 	E 	휴양지, 바다에 어울리는 마린룩
BL-039 	T 	BL 	F 	여밈이 없는 풀오버 스타일
BL-039 	T 	BL 	F 	칼라가 없는 스퀘어 네크라인
BL-039 	T 	BL 	F 	엉덩이를 살짝 덮는 기장
BL-039 	T 	BL 	F 	팔꿈치까지 오는 소매기장
BL-039 	T 	BL 	F 	일자로 떨어지는 여유로운 핏
BL-039 	T 	BL 	F 	부분 안단 있음
BL-039 	T 	BL 	F 	어깨선과 소매 끝부분에 턱을 잡아 풍성한 퍼프 소매
BL-039 	T 	BL 	M 	린넨 100%
BL-039 	T 	BL 	M 	평직
BL-039 	T 	BL 	M 	비침이 있는
BL-039 	T 	BL 	M 	시원해 보이는
BL-039 	T 	BL 	M 	구김이 가기 쉬운
BL-039 	T 	BL 	M 	손세탁
BL-039 	T 	BL 	C 	깔끔한 화이트(WHITE)
BL-039 	T 	BL 	C 	단색의 차분한 이미지
BL-039 	T 	BL 	E 	여성스러운
BL-039 	T 	BL 	E 	단정한
BL-039 	T 	BL 	E 	사랑스러운
BL-039 	T 	BL 	E 	페미닌한
BL-039 	T 	BL 	E 	청순한 이미지
BL-039 	T 	BL 	E 	시원한
BL-039 	T 	BL 	E 	깔끔한
BL-039 	T 	BL 	E 	차분한
BL-040 	T 	BL 	F 	뒷지퍼 여밈
BL-040 	T 	BL 	F 	칼라가 없는 보트넥 네트라인
BL-040 	T 	BL 	F 	엉덩이를 덮는 기장
BL-040 	T 	BL 	F 	팔꿈치 위까지 오는 핀턱 주름 퍼프 소매
BL-040 	T 	BL 	F 	허리가 강조 되는 허리 끈있음
BL-040 	T 	BL 	F 	허리 맞주름으로 허리라인 살림
BL-040 	T 	BL 	F 	뒤 중심에 절개선
BL-040 	T 	BL 	M 	린넨 100%
BL-040 	T 	BL 	M 	평직
BL-040 	T 	BL 	M 	비침이 있는
BL-040 	T 	BL 	M 	시원해 보이는
BL-040 	T 	BL 	M 	구김이 가기 쉬운
BL-040 	T 	BL 	M 	반짝거리는
BL-040 	T 	BL 	M 	손세탁
BL-040 	T 	BL 	C 	단아한 청록색
BL-040 	T 	BL 	C 	단색의
BL-040 	T 	BL 	E 	여성스러운
BL-040 	T 	BL 	E 	페미닌한
BL-040 	T 	BL 	E 	세련된
BL-040 	T 	BL 	E 	시원한
BL-040 	T 	BL 	E 	소재에 광택이 있어 고급스러워 보임
BL-040 	T 	BL 	E 	짙은 청록색으로 단아한 이미지
BL-041 	T 	BL 	F 	앞 단추 여밈으로 전체 오픈형
BL-041 	T 	BL 	F 	깊게 파인 U네크라인
BL-041 	T 	BL 	F 	캐스캐이드 칼라로 사랑스러움을 가미함
BL-041 	T 	BL 	F 	엉덩이 위로 올라오는 짧은 기장
BL-041 	T 	BL 	F 	팔꿈치 위로 올라오는 퍼프 소매
BL-041 	T 	BL 	F 	소매끝 넓은 밴드처리
BL-041 	T 	BL 	F 	일자로 떨어지는 여유로운 핏
BL-041 	T 	BL 	F 	뒷쪽에 가로 절개선
BL-041 	T 	BL 	M 	린넨 50%, 면 50%
BL-041 	T 	BL 	M 	평직
BL-041 	T 	BL 	M 	비침이 있는
BL-041 	T 	BL 	M 	시원해 보이는
BL-041 	T 	BL 	M 	구김이 가기 쉬운
BL-041 	T 	BL 	M 	손세탁
BL-041 	T 	BL 	C 	깔끔한 화이트
BL-041 	T 	BL 	C 	단색의 순수한 이미지
BL-041 	T 	BL 	E 	여성스러운
BL-041 	T 	BL 	E 	귀여운
BL-041 	T 	BL 	E 	사랑스러운
BL-041 	T 	BL 	E 	시원한
BL-041 	T 	BL 	E 	깔끔한
BL-041 	T 	BL 	E 	순수한
BL-041 	T 	BL 	E 	발랄하고 어려보이는 이미지
BL-042 	T 	BL 	F 	여밈이 없는 풀오버스타일
BL-042 	T 	BL 	F 	슬립형 블라우스
BL-042 	T 	BL 	F 	슬리브리스
BL-042 	T 	BL 	F 	엉덩이 위로 올라오는 짧은 기장
BL-042 	T 	BL 	F 	가슴 사선 절개 밑으로 플레어지며 넓게 퍼짐
BL-042 	T 	BL 	F 	네크라인을 따라 프릴 장식
BL-042 	T 	BL 	F 	중앙에서 밑가슴 라인을 따라 등까지 절개선
BL-042 	T 	BL 	F 	부분 레이스 조직
BL-042 	T 	BL 	M 	면 100%
BL-042 	T 	BL 	M 	시원해 보이는
BL-042 	T 	BL 	M 	약간 비침이 있는
BL-042 	T 	BL 	M 	시스루의 세로 레이스
BL-042 	T 	BL 	M 	부분적으로 입체적 조직 자카드
BL-042 	T 	BL 	C 	깔끔한 화이트
BL-042 	T 	BL 	C 	단색의
BL-042 	T 	BL 	E 	여성스러운
BL-042 	T 	BL 	E 	페미닌한
BL-042 	T 	BL 	E 	시원해 보이는
BL-042 	T 	BL 	E 	순백의 깔끔한
BL-042 	T 	BL 	E 	순수한 이미지
BL-042 	T 	BL 	E 	비치 웨어
BL-043 	T 	BL 	F 	뒷지퍼 여밈
BL-043 	T 	BL 	F 	칼라가 없는 라운드 네크라인
BL-043 	T 	BL 	F 	셋 인 슬리브
BL-043 	T 	BL 	F 	엉덩이를 모두 덮는 기장
BL-043 	T 	BL 	F 	팔꿈치를 덮는 기장의 소매
BL-043 	T 	BL 	F 	품이 여유로운
BL-043 	T 	BL 	F 	허리아래로 플레어 짐
BL-043 	T 	BL 	F 	허리선에 절개에 고무줄
BL-043 	T 	BL 	F 	소매 윗부분에 턱을 잡아 볼륨을 줌
BL-043 	T 	BL 	F 	플레인 조직 중간 중간 메시와 레이스 스트라이프가 있는 원단을
BL-043 	T 	BL 	F 	다양한 각도로 재단하여 변화를 줌
BL-043 	T 	BL 	M 	면100%
BL-043 	T 	BL 	M 	평직
BL-043 	T 	BL 	M 	비침이 있는
BL-043 	T 	BL 	M 	시원해 보이는
BL-043 	T 	BL 	M 	메시와, 레이스가 사용되어 세탁시 주의 요망
BL-043 	T 	BL 	M 	드라이클리닝 권장
BL-043 	T 	BL 	C 	단색의 화이트
BL-043 	T 	BL 	E 	여성스러운
BL-043 	T 	BL 	E 	청순한
BL-043 	T 	BL 	E 	귀여운
BL-043 	T 	BL 	E 	발랄한
BL-043 	T 	BL 	E 	시원해 보이는
BL-043 	T 	BL 	E 	어려보이는 이미지
BL-043 	T 	BL 	E 	휴양지 느낌의 바캉스룩
BL-044 	T 	BL 	F 	어깨 끈이 없는 오프 숄더 형태
BL-044 	T 	BL 	F 	허리에서 끝나는 짧은 크롭 형태
BL-044 	T 	BL 	F 	팔꿈치까지 오는 기장의 소매
BL-044 	T 	BL 	F 	어깨, 몸통, 소매 밴딩 처리로 가슴부분과 소매에 여유가 많음
BL-044 	T 	BL 	F 	주름이 많아서 여성스럽고 가슴볼륨이 많아보임
BL-044 	T 	BL 	M 	면
BL-044 	T 	BL 	M 	살짝 비침이 있는
BL-044 	T 	BL 	M 	구김이 가기 쉬운
BL-044 	T 	BL 	C 	아이보리
BL-044 	T 	BL 	E 	편안한
BL-044 	T 	BL 	E 	심플한
BL-044 	T 	BL 	E 	베이직한
BL-044 	T 	BL 	E 	여성스러운
BL-044 	T 	BL 	E 	섹시한
BL-044 	T 	BL 	E 	시원해 보이는
BL-044 	T 	BL 	E 	바캉스룩
BL-045 	T 	BL 	F 	어깨 끈이 없는 오프숄더 형태
BL-045 	T 	BL 	F 	엉덩이를 절반 정도 덮는 기장
BL-045 	T 	BL 	F 	팔꿈치를 살짝 덮는 길이의 퍼프 소매
BL-045 	T 	BL 	F 	일자로 떨어지는 박시한 핏
BL-045 	T 	BL 	F 	어깨 밴딩처리로 흘러내림 방지
BL-045 	T 	BL 	F 	소매 밑단에 리본 장식
BL-045 	T 	BL 	F 	소매 중앙에 절개 트임을 주어 벌어짐
BL-045 	T 	BL 	M 	면 65% + 폴리에스테르 35%
BL-045 	T 	BL 	M 	시원해 보이는
BL-045 	T 	BL 	M 	약간 비침이 있는
BL-045 	T 	BL 	M 	얇은
BL-045 	T 	BL 	M 	구김이 잘 생기는
BL-045 	T 	BL 	M 	드라이클리닝 권장
BL-045 	T 	BL 	C 	깔끔한 화이트
BL-045 	T 	BL 	C 	단색의
BL-045 	T 	BL 	E 	여성스러운
BL-045 	T 	BL 	E 	세련된
BL-045 	T 	BL 	E 	섹시한
BL-045 	T 	BL 	E 	청순한
BL-045 	T 	BL 	E 	사랑스러운
BL-045 	T 	BL 	E 	시원해 보이는
BL-045 	T 	BL 	E 	깔끔한
BL-046 	T 	BL 	F 	여밈이 없는 풀오버 스타일
BL-046 	T 	BL 	F 	보트넥 네크라인에 무가 달림
BL-046 	T 	BL 	F 	드롭 숄더 형태
BL-046 	T 	BL 	F 	골반을 살짝 덮는 기장
BL-046 	T 	BL 	F 	팔꿈치까지 내려오는 기장의 넓은소매
BL-046 	T 	BL 	F 	품이 여유로운
BL-046 	T 	BL 	F 	밑단에 밴딩 처리로 편안한 느낌을 가미함
BL-046 	T 	BL 	F 	밑단 끈으로 묶어 고정하는 형태
